acct_nbr,cust_id,acct_type,account_active,acct_start_date,starting_balance,ending_balance
000000001362880322,29983360,SV,Y,1992-11-01,255.409,5016.921
456114321363229416,21811664,CC,Y,1993-06-11,3067.295,1163.130
456114321362672422,29978784,CC,Y,1995-08-14,0.000,2061.787
000000001362967210,13629670,CK,Y,1992-09-19,323.798,1221.705
000000001363164213,17721132,CK,Y,1988-04-17,1922.415,696.050
456114321363327412,16359924,CC,Y,1995-04-02,0.000,6300.000
456114321363201419,25900819,CC,Y,1995-11-22,0.000,3100.000
000000001362929321,28621509,SV,Y,1995-05-08,1250.270,1494.830
000000001363092322,29988024,SV,Y,1995-07-28,282.876,3615.339
456114321363011419,25897209,CC,N,1990-03-15,15697.305,62.000
456114321362644410,13626440,CC,Y,1991-07-06,425.885,2086.425
000000001363150317,23173550,SV,Y,1991-09-09,253.290,1147.682
000000001362895316,21806320,SV,Y,1995-06-27,526.876,116.250
000000001363436212,16361232,CK,Y,1995-01-22,464.532,459.753
000000001363452320,27269040,SV,Y,1995-12-28,16725.324,13311.009
000000001362905323,31346815,SV,Y,1991-05-30,533.290,778.980
456114321363212420,27264240,CC,Y,1990-04-06,13011.399,21300.000
456114321362586411,14988446,CC,Y,1992-01-28,2611.132,18130.000
000000001362509218,24525162,CK,Y,1994-11-05,211.380,97.070
000000001362687217,23165679,CK,Y,1989-09-02,158.660,602.578
000000001362918319,25895442,SV,Y,1995-08-31,1434.015,839.170
000000001363306210,13633060,CK,Y,1990-03-15,446.044,517.230
000000001363399211,14997389,CK,Y,1995-11-20,2410.454,2686.621
456114321363035418,24534630,CC,Y,1995-08-19,29.000,87.000
456114321363263418,24538734,CC,Y,1995-03-29,29.000,1305.940
000000001362512216,21800192,CK,Y,1993-01-25,8701.607,1315.930
456114321362588421,28614348,CC,Y,1992-02-10,474.450,959.000
456114321363044413,17719572,CC,Y,1990-06-18,916.830,1166.468
000000001362643223,31340789,CK,Y,1992-02-27,4297.400,1950.190
000000001363361314,19087054,SV,N,1992-09-07,273.252,708.480
000000001362642323,31340766,SV,Y,1994-09-25,191.220,181.210
000000001363308220,27266160,CK,Y,1994-08-10,38419.545,40124.940
000000001363150310,13631500,SV,Y,1991-09-09,445.151,1665.990
000000001363103214,19083442,CK,Y,1995-02-15,841.428,122.467
000000001362986215,20444790,CK,Y,1995-11-09,15851.322,23923.794
456114321362509414,19075126,CC,N,1993-09-11,1228.486,41.000
000000001363261311,14995871,SV,N,1989-03-09,1285.692,1420.461
456114321362753422,29980566,CC,Y,1993-01-03,2424.906,27300.000
456114321363390413,17724070,CC,Y,1995-04-06,0.000,4149.294
000000001362928216,21806848,CK,Y,1995-01-15,422.034,23.800
000000001363376322,29994272,SV,Y,1995-02-14,378.488,12243.504
456114321362699414,19077786,CC,Y,1992-05-18,212.282,2778.529
000000001363280220,27265600,CK,Y,1993-11-22,1901.640,1916.645
456114321363195410,13631950,CC,Y,1995-11-14,0.000,4500.000
456114321362740419,25892060,CC,Y,1994-05-29,7037.235,3477.828
456114321362587417,23163979,CC,Y,1989-09-20,898.470,2664.264
000000001363195213,17721535,CK,Y,1993-07-04,831.064,1291.527
000000001363470214,19088580,CK,Y,1989-06-11,5696.586,7340.517
000000001363298210,13632980,CK,N,1993-09-17,14174.437,765.180
000000001362976316,21807616,SV,Y,1986-11-03,629.920,157.990
000000001362804220,27256080,CK,Y,1987-11-09,61778.115,9336.500
456114321362806421,28618926,CC,Y,1994-11-27,235.460,1500.640
000000001362606211,14988666,CK,Y,1995-10-10,9697.163,6467.853
000000001362978311,14992758,SV,Y,1994-06-13,452.504,141.659
000000001363408314,19087712,SV,Y,1990-01-12,522.312,4330.010
000000001362687316,21802992,SV,Y,1994-07-14,1756.987,1131.420
456114321363268416,21812288,CC,Y,1989-06-25,5807.757,1820.000
456114321362727416,21803632,CC,N,1994-05-16,11388.842,20.000
000000001362690321,28616490,SV,N,1994-02-28,280.260,70.340
456114321362775411,14990525,CC,Y,1992-05-24,885.514,3083.325
000000001362890315,20443350,SV,N,1990-05-23,282.906,534.378
000000001362979212,16355748,CK,Y,1990-12-05,305.040,613.347
000000001362796210,13627960,CK,Y,1989-10-06,477.128,1147.185
000000001363026221,28623546,CK,Y,1994-03-21,798.740,2703.430
000000001363223210,13632230,CK,Y,1992-06-13,9495.573,8276.760
456114321363435415,20451525,CC,Y,1991-02-15,1446.417,3281.034
456114321363219417,23174723,CC,Y,1990-11-03,246.470,3100.000
456114321362986422,29985692,CC,Y,1995-03-04,0.000,17582.110
456114321363429410,13634290,CC,N,1990-06-01,5593.543,7828.830
000000001363374212,16360488,CK,Y,1995-05-16,284.796,0.000
000000001362835316,21805360,SV,Y,1989-03-31,6293.744,2080.900
000000001363247211,14995717,CK,Y,1992-01-16,449.141,2248.169
456114321362492418,24524856,CC,Y,1995-08-09,29.000,2087.000
000000001363145221,28626045,CK,Y,1995-01-22,207.890,127.440
000000001363133320,27262660,SV,Y,1989-10-20,1198.668,7684.685
000000001363173219,25900287,CK,Y,1995-08-07,628.065,428.978
456114321363070417,23172190,CC,Y,1994-07-01,409.580,2400.082
456114321362763419,25892497,CC,Y,1995-06-21,0.000,496.000
000000001362735310,13627350,SV,Y,1995-09-16,224.105,1299.915
000000001363009223,31349207,CK,Y,1995-04-09,12703.830,9343.730
456114321362508421,28612668,CC,Y,1989-10-01,832.960,1031.170
000000001362617215,20439255,CK,Y,1995-10-30,641.844,273.360
000000001363355312,16360260,SV,Y,1995-03-07,2474.748,4682.916
000000001362843323,31345389,SV,Y,1986-08-02,293.110,314.720
456114321363257421,28628397,CC,Y,1995-02-12,21.000,2234.240
000000001363251215,20448765,CK,Y,1991-07-24,6781.941,2330.292
456114321363332418,24539976,CC,N,1992-10-07,2799.400,926.430
000000001362701319,25891319,SV,Y,1995-06-03,922.140,5595.996
000000001363029321,28623609,SV,Y,1989-11-16,265.250,263.930
000000001362898219,25895062,CK,Y,1995-11-06,1606.095,679.551
000000001363252322,29991544,SV,Y,1995-02-03,197.197,1656.109
456114321363040417,23171680,CC,Y,1995-06-02,19.000,5890.000
000000001363043220,27260860,CK,Y,1994-07-18,30485.718,4979.443
456114321363259422,29991698,CC,Y,1988-03-11,418.671,3042.039
000000001363311213,17723043,CK,Y,1995-07-06,67204.493,2159.666
456114321362621413,17714073,CC,Y,1995-11-21,0.000,2230.000
000000001362687317,23165679,SV,Y,1994-07-14,585.770,3445.402
000000001363059223,31350357,CK,Y,1995-01-20,3479.860,114.410
000000001363215313,17721795,SV,Y,1995-10-17,5636.400,5998.588
456114321363331423,31356613,CC,Y,1992-07-24,7585.560,2354.610
000000001363230218,24538140,CK,Y,1995-06-08,2649.420,638.280
000000001362877223,31346171,CK,Y,1993-03-16,111.360,702.350
456114321363455410,13634550,CC,Y,1995-11-19,0.000,23368.410
000000001363054223,31350242,CK,Y,1992-04-07,2749.750,140.670
000000001362827321,28619367,SV,Y,1993-02-03,581.980,265.350
000000001363404321,28631484,SV,Y,1995-02-22,135.290,509.730
000000001362793222,29981446,CK,N,1992-04-06,4069.681,2654.197
456114321363354416,21813664,CC,Y,1991-01-18,8428.683,3020.000
456114321362857420,27257140,CC,Y,1994-02-20,90.459,2534.700
000000001362926213,17718038,CK,Y,1994-07-11,25717.783,7.560
000000001363168212,16358016,CK,Y,1994-10-12,14928.396,141.918
000000001362512318,24525216,SV,N,1993-01-25,158.620,1281.360
000000001363421214,19087894,CK,Y,1988-09-19,3674.790,3766.629
000000001362713311,14989843,SV,Y,1995-09-04,876.356,2294.180
000000001363276310,13632760,SV,Y,1995-03-26,1543.484,9168.210
000000001362699221,28616679,CK,Y,1995-05-21,267.470,559.510
456114321363457412,16361484,CC,Y,1988-04-23,3634.416,9716.448
456114321362661418,24527898,CC,Y,1991-02-01,955.050,1087.000
000000001363291220,27265820,CK,Y,1995-10-10,30091.866,3700.591
456114321363420414,19087880,CC,Y,1993-09-11,175.462,4145.920
456114321363184422,29990048,CC,Y,1995-10-06,0.000,9100.000
000000001363038218,24534684,CK,Y,1995-07-29,546.850,546.030
000000001363495216,21815920,CK,Y,1995-09-27,8077.019,198.500
000000001363142216,21810272,CK,Y,1995-04-29,1772.425,31.030
000000001362995218,24533910,CK,Y,1995-09-22,410.900,2094.330
000000001362677223,31341571,CK,Y,1994-02-10,121.590,475.660
456114321362484410,13624840,CC,Y,1993-01-02,2429.682,1663.740
000000001363308218,24539544,CK,Y,1994-08-10,5597.050,5738.400
456114321362971418,24533478,CC,Y,1995-03-09,29.000,1687.000
456114321363444418,24541992,CC,Y,1995-03-19,29.000,1087.000
456114321363138413,17720794,CC,Y,1993-02-17,561.993,2038.398
000000001362860319,25894340,SV,Y,1994-05-09,10061.595,6512.108
456114321363482418,24542676,CC,N,1989-07-24,2946.910,442.260
000000001363339313,17723407,SV,Y,1994-11-26,1112.579,1165.130
456114321362754411,14990294,CC,Y,1990-01-11,141.265,0.000
456114321362929412,16355148,CC,Y,1995-06-30,0.000,8820.000
000000001363481211,14998291,CK,Y,1993-10-19,384.864,127.106
000000001362939220,27258780,CK,Y,1995-07-15,4740.300,12092.720
456114321363441416,21815056,CC,Y,1986-08-05,2647.896,52.330
456114321362506420,27250120,CC,Y,1995-06-13,0.000,29937.363
000000001363469210,13634690,CK,Y,1995-11-03,214.605,990.990
000000001362486315,20437290,SV,Y,1989-07-13,768.096,592.824
456114321362568416,21801088,CC,Y,1995-02-03,0.000,20.000
000000001362492214,19074888,CK,Y,1995-04-23,7142.240,2389.562
000000001362811210,13628110,CK,Y,1995-02-14,4939.430,1253.430
000000001363441321,28632261,SV,N,1986-08-05,139.530,540.290
456114321362828415,20442420,CC,Y,1988-04-04,497.745,5100.000
456114321363185423,31353255,CC,Y,1995-09-18,11.000,1090.000
000000001362964322,29985208,SV,N,1987-06-03,130.339,1086.449
000000001363180314,19084520,SV,Y,1995-06-26,1073.212,1663.001
456114321362978414,19081692,CC,Y,1994-06-13,3968.342,8625.129
000000001363288316,21812608,SV,Y,1994-05-23,3254.442,264.850
456114321363266414,19085724,CC,Y,1995-02-24,0.000,4078.065
000000001362611217,23164387,CK,Y,1987-08-22,381.810,1120.061
000000001362709210,13627090,CK,Y,1991-08-25,4282.676,836.550
456114321362822411,14991042,CC,Y,1995-11-18,0.000,4900.000
000000001362887315,20443305,SV,N,1991-05-10,1598.130,21740.943
000000001363328215,20449920,CK,Y,1995-03-07,511.461,3413.277
000000001363035313,17719455,SV,Y,1995-01-13,4479.718,1687.486
456114321363287411,14996157,CC,Y,1992-09-28,1366.176,4858.644
456114321363201417,23174417,CC,Y,1995-11-22,19.000,3100.000
456114321362562412,16350744,CC,Y,1995-11-04,0.000,19950.000
000000001363308217,23176236,CK,Y,1994-08-10,5587.050,17519.340
000000001362911219,25895309,CK,Y,1992-05-26,1015.470,134.044
000000001363453210,13634530,CK,Y,1993-03-30,412.243,0.000
456114321363011417,23171187,CC,N,1990-03-15,3507.290,62.000
456114321363282417,23175794,CC,Y,1988-01-12,65.420,845.339
000000001362500219,25887500,CK,Y,1995-12-04,3969.675,4557.434
456114321362817410,13628170,CC,Y,1987-02-11,392.654,4500.000
000000001363004323,31349092,SV,Y,1993-06-17,178.290,259.810
000000001362649222,29978278,CK,Y,1995-02-20,148.148,277.277
000000001362930316,21806880,SV,Y,1993-07-28,633.640,820.420
000000001363100219,25898900,CK,Y,1993-12-12,11494.980,121.396
456114321362625422,29977750,CC,Y,1989-01-03,3510.496,6691.139
000000001363086321,28624806,SV,Y,1994-03-12,213.710,1155.950
000000001362825321,28619325,SV,Y,1994-05-18,196.220,9.770
000000001362593212,16351116,CK,Y,1995-08-22,4939.380,354.123
000000001363209211,14995299,CK,N,1986-02-03,879.510,422.429
456114321363311412,16359732,CC,Y,1995-12-03,0.000,5670.000
000000001362767217,23167039,CK,Y,1993-02-21,254.400,598.672
456114321362837423,31345251,CC,Y,1995-06-26,11.000,1190.000
456114321363275412,16359300,CC,Y,1994-12-22,490.536,1690.899
000000001363092213,17720196,CK,Y,1995-02-06,1047.980,85.186
000000001362502316,21800032,SV,Y,1988-05-13,709.311,717.680
000000001362836223,31345228,CK,Y,1990-06-20,231.220,97.720
456114321363093422,29988046,CC,Y,1986-05-30,279.818,9100.000
000000001362920318,24532560,SV,Y,1995-11-04,747.130,826.980
000000001363142210,13631420,CK,Y,1995-04-29,1086.325,49.635
000000001362621223,31340283,CK,Y,1995-04-21,2675.890,211.730
456114321363312423,31356176,CC,Y,1995-09-22,11.000,4490.000
000000001362777315,20441655,SV,Y,1995-02-14,883.170,150.246
000000001362782210,13627820,CK,N,1994-12-10,326.496,187.200
000000001362749322,29980478,SV,N,1993-03-08,161.865,1238.055
000000001363208210,13632080,CK,Y,1995-05-16,191.121,267.165
000000001362752222,29980544,CK,Y,1994-01-08,536.459,34.216
000000001363474214,19088636,CK,Y,1993-12-17,3754.772,126.649
000000001363135311,14994485,SV,N,1990-04-29,1013.973,2647.813
456114321363184410,13631840,CC,Y,1995-10-06,0.000,4500.000
456114321363216415,20448240,CC,Y,1992-07-15,1157.517,5100.000
000000001362735211,14990085,CK,Y,1995-08-13,5324.598,414.785
000000001363123221,28625583,CK,Y,1995-03-11,7631.010,655.740
000000001363160323,31352680,SV,Y,1988-05-09,124.040,212.540
456114321363044416,21808704,CC,Y,1990-06-18,465.930,543.080
000000001362971211,14992681,CK,Y,1995-09-06,6395.172,908.460
000000001362668316,21802688,SV,Y,1990-11-29,663.121,1490.670
000000001363011214,19082154,CK,Y,1990-02-04,17822.406,6622.238
456114321362839422,29982458,CC,Y,1992-06-01,4004.968,34430.942
000000001363303215,20449545,CK,Y,1995-02-18,7531.839,200.022
000000001362917223,31347091,CK,Y,1989-01-18,458.680,135.450
000000001363326311,14996586,SV,Y,1995-03-25,1083.456,2832.641
000000001363006323,31349138,SV,Y,1994-11-20,253.010,335.660
456114321363215414,19085010,CC,Y,1994-03-09,12702.844,8566.745
000000001362744318,24529392,SV,Y,1987-08-02,156.540,1884.220
000000001362791213,17716283,CK,Y,1994-02-24,16293.100,1949.377
000000001363210221,28627410,CK,Y,1995-06-05,2063.380,80.530
000000001363328321,28629888,SV,Y,1995-12-28,123.260,1267.550
000000001362767223,31343641,CK,Y,1993-02-21,246.400,283.120
000000001362766220,27255320,CK,Y,1995-09-14,77740.230,30954.793
456114321363493421,28633353,CC,Y,1995-07-10,21.000,-41.000
000000001362919319,25895461,SV,Y,1995-11-01,1412.640,987.846
456114321362809420,27256180,CC,Y,1989-01-31,17122.143,0.000
456114321362685418,24528330,CC,Y,1995-05-12,29.000,1295.100
000000001363348316,21813568,SV,Y,1993-08-24,1347.322,1648.760
456114321363204415,20448060,CC,Y,1995-08-12,0.000,6120.000
456114321363291411,14996201,CC,Y,1995-06-04,0.000,24569.286
000000001362708311,14989788,SV,Y,1991-05-13,9513.015,18723.488
000000001362855212,16354260,CK,Y,1994-09-02,242.760,2248.827
456114321363059417,23172003,CC,Y,1995-04-13,19.000,3720.000
456114321363195411,14995145,CC,Y,1995-11-14,0.000,4900.000
456114321363078414,19083092,CC,Y,1991-04-06,3339.294,4702.987
456114321363306421,28629426,CC,Y,1995-02-17,21.000,96.400
000000001363165317,23173805,SV,Y,1990-10-26,292.670,176.948
456114321363129412,16357548,CC,Y,1995-04-21,0.000,704.382
000000001362883320,27257660,SV,Y,1994-02-03,4845.663,1063.154
000000001362605310,13626050,SV,Y,1994-03-26,1128.372,2753.730
456114321363158413,17721054,CC,Y,1991-09-15,2221.864,271.324
456114321363429413,17724577,CC,N,1990-06-01,17958.217,3879.620
456114321363441421,28632261,CC,Y,1986-08-05,875.160,-8.670
000000001362830314,19079620,SV,Y,1992-01-14,333.032,146.288
456114321363229413,17721977,CC,Y,1993-06-11,6035.645,2549.180
456114321362622420,27252440,CC,N,1992-04-12,15928.650,2889.416
000000001362929218,24532722,CK,Y,1987-01-08,1046.610,107.650
456114321362619422,29977618,CC,Y,1994-04-05,4253.370,0.000
000000001362806210,13628060,CK,Y,1993-11-22,415.093,11525.580
000000001362669311,14989359,SV,Y,1990-12-05,330.524,8299.669
000000001362905320,27258100,SV,Y,1991-05-30,3603.801,4891.758
000000001363295215,20449425,CK,N,1989-05-03,704.943,350.115
000000001363283312,16359396,SV,Y,1995-04-18,199.260,5.754
000000001362816212,16353792,CK,Y,1995-10-01,5007.672,41.412
000000001362681317,23165577,SV,Y,1995-05-25,3251.610,11251.295
000000001362890320,27257800,SV,N,1990-05-23,722.982,743.938
000000001362699213,17715087,CK,Y,1995-05-21,1503.467,1339.137
456114321363356421,28630476,CC,Y,1991-03-11,503.150,959.000
000000001363480215,20452200,CK,Y,1995-02-09,5594.913,172.227
000000001363210310,13632100,SV,Y,1995-08-04,213.275,235.170
000000001362487223,31337201,CK,Y,1995-01-12,2792.070,1491.210
000000001362806322,29981732,SV,Y,1995-12-10,1573.242,2589.678
000000001362968319,25896392,SV,Y,1994-08-30,3579.435,1581.589
000000001363392320,27267840,SV,Y,1993-11-08,752.445,1715.289
000000001362902214,19080628,CK,Y,1990-11-11,164.822,463.054
456114321363252410,13632520,CC,Y,1994-02-23,1474.894,4500.000
456114321362765419,25892535,CC,Y,1993-01-27,4063.140,3097.458
000000001362640312,16351680,SV,Y,1994-06-08,688.068,3567.753
000000001362529314,19075406,SV,Y,1992-11-15,926.884,3579.874
456114321362624418,24527232,CC,Y,1990-11-29,661.750,1487.000
000000001363307322,29992754,SV,N,1994-12-30,334.675,2414.685
000000001362562216,21800992,CK,Y,1995-11-17,24792.467,5541.650
456114321363471412,16361652,CC,Y,1995-07-10,0.000,6782.286
000000001363087217,23172479,CK,Y,1993-09-29,339.680,95.666
456114321362549410,13625490,CC,Y,1994-07-31,1934.276,4500.000
000000001363482313,17725266,SV,Y,1989-07-24,743.285,1084.672
000000001362659318,24527862,SV,Y,1995-05-23,604.930,402.940
000000001363316319,25903004,SV,Y,1995-04-14,1431.180,1950.086
456114321363113422,29988486,CC,Y,1995-09-04,0.000,6009.640
456114321362829417,23168093,CC,Y,1995-03-01,19.000,6303.571
000000001363465211,14998115,CK,Y,1995-12-29,4950.070,7998.515
456114321363076417,23172292,CC,Y,1993-09-03,6861.200,2388.736
000000001363203321,28627263,SV,Y,1995-06-23,2725.880,3175.390
456114321363010420,27260200,CC,Y,1992-09-09,200.928,4604.421
456114321363059423,31350357,CC,Y,1995-04-13,11.000,1290.000
000000001363017322,29986374,SV,N,1994-04-27,2212.122,26402.285
000000001363394318,24541092,SV,Y,1987-06-12,2267.980,2357.280
000000001362690320,27253800,SV,N,1994-02-28,1788.894,790.514
000000001362486314,19074804,SV,Y,1989-07-13,398.272,476.584
000000001362713223,31342399,CK,Y,1995-11-04,400.870,112.210
000000001363073221,28624533,CK,Y,1988-10-25,2825.230,84.900
000000001363336216,21813376,CK,Y,1993-01-10,13500.655,215.150
456114321363004421,28623084,CC,Y,1993-04-15,57.380,464.430
000000001362727222,29979994,CK,Y,1994-04-21,1041.623,3567.655
000000001363471311,14998181,SV,Y,1995-03-22,493.924,8707.447
000000001362737216,21803792,CK,Y,1994-04-02,2141.728,215.130
000000001362879310,13628790,SV,Y,1995-06-18,620.027,3854.745
000000001363391223,31357993,CK,Y,1995-02-10,243.720,107.910
000000001362668323,31341364,SV,Y,1990-11-29,224.910,1560.670
000000001362976313,17718688,SV,Y,1986-11-03,1239.520,307.718
000000001363271311,14995981,SV,Y,1994-04-25,539.714,3326.806
000000001363113321,28625373,SV,Y,1995-12-05,1226.120,1200.780
000000001362932319,25895708,SV,Y,1994-03-01,3350.340,1623.904
000000001362966323,31348218,SV,Y,1993-10-17,185.490,214.130
000000001362685211,14989535,CK,Y,1993-10-13,855.380,2532.222
456114321363355411,14996905,CC,Y,1994-12-11,5023.486,1428.742
000000001362641223,31340743,CK,Y,1988-11-28,2716.530,1656.970
000000001363323219,25903137,CK,Y,1988-05-09,54023.895,3357.734
000000001363126220,27262520,CK,Y,1995-07-15,55858.743,18047.916
